iid,gender,age,ageQuartile,race,white,field,discipline,income,incomeQuartiles,from,fromRegion,fromUSA,tot_rounds,round_num,pid,age_partner,race_partner,same_race,request,request_partner,match,like,prob_yes,like_partner,prob_yes_partner,attractive,sincere,intelligence,fun,ambitious,shared_interests,attractive_partner,sincere_partner,intelligence_partner,fun_partner,ambitious_partner,shared_interests_partner,attractive_self,sincere_self,intelligence_self,fun_self,ambitious_self,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,sports_num,tvsports_num,exercise_num,dining_num,museums_num,art_num,hiking_num,gaming_num,clubbing_num,reading_num,tv_num,theater_num,movies_num,concerts_num,music_num,shopping_num,yoga_num
7,f,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Law,law,54620,highest,Southern California,NorthAmerica,Y,10,3,13,22,AsianOrAsianAmericanOrPacificIslander,y,n,y,n,7,8,10,10,3,6,8,7,8,8,10,10,10,10,10,10,6,6,7,5,7,moderate,moderate,low,high,high,high,low,moderate,high,moderate,high,high,high,high,high,high,high,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10
7,f,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Law,law,54620,highest,Southern California,NorthAmerica,Y,10,4,14,23,WhiteOrCaucasianAmerican,n,y,y,y,8,6,8,7,7,8,8,7,7,6,8,8,9,8,9,9,6,6,7,5,7,moderate,moderate,low,high,high,high,low,moderate,high,moderate,high,high,high,high,high,high,high,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10
7,f,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Law,law,54620,highest,Southern California,NorthAmerica,Y,10,5,15,24,LatinoOrHispanicAmerican,n,n,y,n,5,6,8,4,4,7,7,4,8,5,8,7,9,6,9,5,6,6,7,5,7,moderate,moderate,low,high,high,high,low,moderate,high,moderate,high,high,high,high,high,high,high,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10
7,f,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Law,law,54620,highest,Southern California,NorthAmerica,Y,10,6,16,25,WhiteOrCaucasianAmerican,n,n,y,n,5,5,7,7,4,8,7,4,5,4,8,8,8,6,6,6,6,6,7,5,7,moderate,moderate,low,high,high,high,low,moderate,high,moderate,high,high,high,high,high,high,high,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10
7,f,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Law,law,54620,highest,Southern California,NorthAmerica,Y,10,7,17,30,WhiteOrCaucasianAmerican,n,y,n,n,8,7,5,4,7,7,8,7,7,7,7,6,5,4,4,3,6,6,7,5,7,moderate,moderate,low,high,high,high,low,moderate,high,moderate,high,high,high,high,high,high,high,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10
7,f,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Law,law,54620,highest,Southern California,NorthAmerica,Y,10,8,18,27,WhiteOrCaucasianAmerican,n,n,y,n,5,7,7,5,5,7,8,5,9,5,8,7,6,7,7,5,6,6,7,5,7,moderate,moderate,low,high,high,high,low,moderate,high,moderate,high,high,high,high,high,high,high,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10
7,f,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Law,law,54620,highest,Southern California,NorthAmerica,Y,10,9,19,28,WhiteOrCaucasianAmerican,n,y,y,y,6,6,9,9,6,6,8,8,8,6,9,7,9,9,9,10,6,6,7,5,7,moderate,moderate,low,high,high,high,low,moderate,high,moderate,high,high,high,high,high,high,high,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10
7,f,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Law,law,54620,highest,Southern California,NorthAmerica,Y,10,10,20,24,WhiteOrCaucasianAmerican,n,y,n,n,7,5,7,7,8,6,7,7,8,6,7,6,8,6,8,7,6,6,7,5,7,moderate,moderate,low,high,high,high,low,moderate,high,moderate,high,high,high,high,high,high,high,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10
8,f,25,young,WhiteOrCaucasianAmerican,Y,Masters in Public Administration,professional,,,England,WesternEurope,N,10,1,11,27,WhiteOrCaucasianAmerican,y,y,n,n,4,5,7,4,5,8,7,4,7,5,8,7,6,6,6,5,7,4,8,8,8,low,moderate,low,high,high,high,low,moderate,high,moderate,high,high,high,moderate,low,high,moderate,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6
8,f,25,young,WhiteOrCaucasianAmerican,Y,Masters in Public Administration,professional,,,England,WesternEurope,N,10,2,12,22,WhiteOrCaucasianAmerican,y,y,y,y,8,7,9,4,8,7,7,9,6,7,8,8,10,7,6,5,7,4,8,8,8,low,moderate,low,high,high,high,low,moderate,high,moderate,high,high,high,moderate,low,high,moderate,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6
8,f,25,young,WhiteOrCaucasianAmerican,Y,Masters in Public Administration,professional,,,England,WesternEurope,N,10,3,13,22,AsianOrAsianAmericanOrPacificIslander,n,y,y,y,5,5,10,10,5,8,8,6,7,7,10,10,10,10,10,10,7,4,8,8,8,low,moderate,low,high,high,high,low,moderate,high,moderate,high,high,high,moderate,low,high,moderate,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6
8,f,25,young,WhiteOrCaucasianAmerican,Y,Masters in Public Administration,professional,,,England,WesternEurope,N,10,4,14,23,WhiteOrCaucasianAmerican,y,y,y,y,5,6,8,7,8,6,5,6,6,5,8,8,8,8,8,7,7,4,8,8,8,low,moderate,low,high,high,high,low,moderate,high,moderate,high,high,high,moderate,low,high,moderate,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6
8,f,25,young,WhiteOrCaucasianAmerican,Y,Masters in Public Administration,professional,,,England,WesternEurope,N,10,5,15,24,LatinoOrHispanicAmerican,n,y,y,y,6,5,9,7,6,8,8,5,6,7,9,9,8,9,,7,7,4,8,8,8,low,moderate,low,high,high,high,low,moderate,high,moderate,high,high,high,moderate,low,high,moderate,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6
8,f,25,young,WhiteOrCaucasianAmerican,Y,Masters in Public Administration,professional,,,England,WesternEurope,N,10,6,16,25,WhiteOrCaucasianAmerican,y,y,y,y,6,5,7,6,6,8,8,5,6,7,8,7,7,7,8,7,7,4,8,8,8,low,moderate,low,high,high,high,low,moderate,high,moderate,high,high,high,moderate,low,high,moderate,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6
8,f,25,young,WhiteOrCaucasianAmerican,Y,Masters in Public Administration,professional,,,England,WesternEurope,N,10,7,17,30,WhiteOrCaucasianAmerican,y,y,n,n,6,6,4,4,6,7,8,5,7,7,6,4,7,5,6,4,7,4,8,8,8,low,moderate,low,high,high,high,low,moderate,high,moderate,high,high,high,moderate,low,high,moderate,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6
8,f,25,young,WhiteOrCaucasianAmerican,Y,Masters in Public Administration,professional,,,England,WesternEurope,N,10,8,18,27,WhiteOrCaucasianAmerican,y,y,y,y,5,4,7,5,5,6,7,4,5,6,9,8,8,8,7,5,7,4,8,8,8,low,moderate,low,high,high,high,low,moderate,high,moderate,high,high,high,moderate,low,high,moderate,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6
8,f,25,young,WhiteOrCaucasianAmerican,Y,Masters in Public Administration,professional,,,England,WesternEurope,N,10,9,19,28,WhiteOrCaucasianAmerican,y,y,y,y,7,10,8,8,8,8,5,9,8,9,8,7,8,10,8,10,7,4,8,8,8,low,moderate,low,high,high,high,low,moderate,high,moderate,high,high,high,moderate,low,high,moderate,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6
8,f,25,young,WhiteOrCaucasianAmerican,Y,Masters in Public Administration,professional,,,England,WesternEurope,N,10,10,20,24,WhiteOrCaucasianAmerican,y,y,y,y,8,7,8,8,7,6,8,7,9,8,8,10,9,9,8,8,7,4,8,8,8,low,moderate,low,high,high,high,low,moderate,high,moderate,high,high,high,moderate,low,high,moderate,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6
9,f,26,old,Other,N,Masters in Public Administration,professional,,,Southern California,NorthAmerica,Y,10,1,11,27,WhiteOrCaucasianAmerican,n,y,n,n,5,5,6,4,8,10,9,8,7,6,6,8,7,8,7,5,7,6,7,10,7,moderate,moderate,low,moderate,moderate,moderate,low,moderate,high,moderate,high,high,high,high,high,high,moderate,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3
9,f,26,old,Other,N,Masters in Public Administration,professional,,,Southern California,NorthAmerica,Y,10,2,12,22,WhiteOrCaucasianAmerican,n,y,y,y,10,5,8,4,10,10,10,10,10,10,8,8,10,7,6,5,7,6,7,10,7,moderate,moderate,low,moderate,moderate,moderate,low,moderate,high,moderate,high,high,high,high,high,high,moderate,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3
9,f,26,old,Other,N,Masters in Public Administration,professional,,,Southern California,NorthAmerica,Y,10,3,13,22,AsianOrAsianAmericanOrPacificIslander,n,y,y,y,8,5,10,10,5,10,10,6,6,6,10,10,10,10,10,10,7,6,7,10,7,moderate,moderate,low,moderate,moderate,moderate,low,moderate,high,moderate,high,high,high,high,high,high,moderate,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3
9,f,26,old,Other,N,Masters in Public Administration,professional,,,Southern California,NorthAmerica,Y,10,4,14,23,WhiteOrCaucasianAmerican,n,y,y,y,7,5,7,7,10,9,8,8,7,7,7,8,7,8,8,7,7,6,7,10,7,moderate,moderate,low,moderate,moderate,moderate,low,moderate,high,moderate,high,high,high,high,high,high,moderate,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3
9,f,26,old,Other,N,Masters in Public Administration,professional,,,Southern California,NorthAmerica,Y,10,5,15,24,LatinoOrHispanicAmerican,n,y,y,y,5,5,7,8,5,10,8,8,5,5,7,9,8,9,7,7,7,6,7,10,7,moderate,moderate,low,moderate,moderate,moderate,low,moderate,high,moderate,high,high,high,high,high,high,moderate,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3
9,f,26,old,Other,N,Masters in Public Administration,professional,,,Southern California,NorthAmerica,Y,10,6,16,25,WhiteOrCaucasianAmerican,n,y,y,y,6,5,6,5,8,9,9,7,6,5,6,6,7,8,7,7,7,6,7,10,7,moderate,moderate,low,moderate,moderate,moderate,low,moderate,high,moderate,high,high,high,high,high,high,moderate,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3
9,f,26,old,Other,N,Masters in Public Administration,professional,,,Southern California,NorthAmerica,Y,10,7,17,30,WhiteOrCaucasianAmerican,n,y,y,y,7,5,8,4,6,8,9,6,6,6,8,6,7,8,6,5,7,6,7,10,7,moderate,moderate,low,moderate,moderate,moderate,low,moderate,high,moderate,high,high,high,high,high,high,moderate,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3
9,f,26,old,Other,N,Masters in Public Administration,professional,,,Southern California,NorthAmerica,Y,10,8,18,27,WhiteOrCaucasianAmerican,n,y,n,n,7,5,7,5,6,7,8,7,9,6,7,7,7,7,6,5,7,6,7,10,7,moderate,moderate,low,moderate,moderate,moderate,low,moderate,high,moderate,high,high,high,high,high,high,moderate,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3
9,f,26,old,Other,N,Masters in Public Administration,professional,,,Southern California,NorthAmerica,Y,10,9,19,28,WhiteOrCaucasianAmerican,n,y,y,y,7,6,6,6,8,5,5,6,5,5,6,6,6,7,6,6,7,6,7,10,7,moderate,moderate,low,moderate,moderate,moderate,low,moderate,high,moderate,high,high,high,high,high,high,moderate,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3
9,f,26,old,Other,N,Masters in Public Administration,professional,,,Southern California,NorthAmerica,Y,10,10,20,24,WhiteOrCaucasianAmerican,n,y,n,n,8,5,6,6,7,8,7,8,7,8,5,6,6,6,6,6,7,6,7,10,7,moderate,moderate,low,moderate,moderate,moderate,low,moderate,high,moderate,high,high,high,high,high,high,moderate,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3
10,f,26,old,WhiteOrCaucasianAmerican,Y,Masters of Social Work&Education,professional,48652,high,Northern California,NorthAmerica,Y,10,1,11,27,WhiteOrCaucasianAmerican,y,n,n,n,6,3,6,3,6,10,10,6,6,,7,8,7,8,6,5,6,8,6,10,9,high,high,high,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7
10,f,26,old,WhiteOrCaucasianAmerican,Y,Masters of Social Work&Education,professional,48652,high,Northern California,NorthAmerica,Y,10,2,12,22,WhiteOrCaucasianAmerican,y,n,n,n,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,6,8,6,10,9,high,high,high,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7
10,f,26,old,WhiteOrCaucasianAmerican,Y,Masters of Social Work&Education,professional,48652,high,Northern California,NorthAmerica,Y,10,3,13,22,AsianOrAsianAmericanOrPacificIslander,n,y,y,y,7,6,10,10,6,10,10,10,6,,10,10,10,10,10,10,6,8,6,10,9,high,high,high,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7
10,f,26,old,WhiteOrCaucasianAmerican,Y,Masters of Social Work&Education,professional,48652,high,Northern California,NorthAmerica,Y,10,4,14,23,WhiteOrCaucasianAmerican,y,n,y,n,10,1,7,7,10,10,10,10,10,,7,8,7,9,8,8,6,8,6,10,9,high,high,high,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7
10,f,26,old,WhiteOrCaucasianAmerican,Y,Masters of Social Work&Education,professional,48652,high,Northern California,NorthAmerica,Y,10,5,15,24,LatinoOrHispanicAmerican,n,n,y,n,6,1,6,6,5,7,7,7,7,,6,9,9,7,8,,6,8,6,10,9,high,high,high,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7
10,f,26,old,WhiteOrCaucasianAmerican,Y,Masters of Social Work&Education,professional,48652,high,Northern California,NorthAmerica,Y,10,6,16,25,WhiteOrCaucasianAmerican,y,n,n,n,6,1,6,6,5,10,6,4,6,,,8,7,7,7,7,6,8,6,10,9,high,high,high,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7
10,f,26,old,WhiteOrCaucasianAmerican,Y,Masters of Social Work&Education,professional,48652,high,Northern California,NorthAmerica,Y,10,7,17,30,WhiteOrCaucasianAmerican,y,y,n,n,7,1,3,6,5,10,8,6,9,,7,7,4,3,4,4,6,8,6,10,9,high,high,high,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7
10,f,26,old,WhiteOrCaucasianAmerican,Y,Masters of Social Work&Education,professional,48652,high,Northern California,NorthAmerica,Y,10,8,18,27,WhiteOrCaucasianAmerican,y,n,n,n,5,5,7,6,5,6,6,4,5,,6,6,6,6,6,5,6,8,6,10,9,high,high,high,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7
10,f,26,old,WhiteOrCaucasianAmerican,Y,Masters of Social Work&Education,professional,48652,high,Northern California,NorthAmerica,Y,10,9,19,28,WhiteOrCaucasianAmerican,y,y,y,y,9,9,7,8,9,9,9,9,9,9,7,7,7,7,6,6,6,8,6,10,9,high,high,high,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7
10,f,26,old,WhiteOrCaucasianAmerican,Y,Masters of Social Work&Education,professional,48652,high,Northern California,NorthAmerica,Y,10,10,20,24,WhiteOrCaucasianAmerican,y,y,n,n,9,10,7,7,9,9,8,10,8,8,6,6,6,6,6,6,6,8,6,10,9,high,high,high,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7
11,m,27,old,WhiteOrCaucasianAmerican,Y,Finance,business,,,Argentina,SouthAmerica,N,10,1,1,21,AsianOrAsianAmericanOrPacificIslander,n,n,y,n,7,4,7,6,6,8,8,8,8,6,6,9,7,7,6,5,8,9,8,7,5,moderate,high,low,low,moderate,moderate,moderate,moderate,moderate,high,low,low,moderate,moderate,moderate,moderate,low,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1
11,m,27,old,WhiteOrCaucasianAmerican,Y,Finance,business,,,Argentina,SouthAmerica,N,10,2,2,24,WhiteOrCaucasianAmerican,y,n,n,n,7,2,6,4,8,7,6,9,7,4,5,7,8,4,6,3,8,9,8,7,5,moderate,high,low,low,moderate,moderate,moderate,moderate,moderate,high,low,low,moderate,moderate,moderate,moderate,low,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1
11,m,27,old,WhiteOrCaucasianAmerican,Y,Finance,business,,,Argentina,SouthAmerica,N,10,3,3,25,WhiteOrCaucasianAmerican,y,n,n,n,5,2,8,7,7,8,6,5,8,4,7,9,10,7,8,9,8,9,8,7,5,moderate,high,low,low,moderate,moderate,moderate,moderate,moderate,high,low,low,moderate,moderate,moderate,moderate,low,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1
11,m,27,old,WhiteOrCaucasianAmerican,Y,Finance,business,,,Argentina,SouthAmerica,N,10,4,4,23,WhiteOrCaucasianAmerican,y,n,n,n,6,3,6,7,6,7,8,7,7,5,4,10,8,5,8,7,8,9,8,7,5,moderate,high,low,low,moderate,moderate,moderate,moderate,moderate,high,low,low,moderate,moderate,moderate,moderate,low,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1
11,m,27,old,WhiteOrCaucasianAmerican,Y,Finance,business,,,Argentina,SouthAmerica,N,10,5,5,21,WhiteOrCaucasianAmerican,y,n,n,n,6,5,7,5,6,8,8,8,7,6,5,8,8,2,2,2,8,9,8,7,5,moderate,high,low,low,moderate,moderate,moderate,moderate,moderate,high,low,low,moderate,moderate,moderate,moderate,low,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1
11,m,27,old,WhiteOrCaucasianAmerican,Y,Finance,business,,,Argentina,SouthAmerica,N,10,6,6,23,AsianOrAsianAmericanOrPacificIslander,n,n,y,n,7,4,6,6,7,9,8,9,8,4,6,9,7,6,7,6,8,9,8,7,5,moderate,high,low,low,moderate,moderate,moderate,moderate,moderate,high,low,low,moderate,moderate,moderate,moderate,low,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1
11,m,27,old,WhiteOrCaucasianAmerican,Y,Finance,business,,,Argentina,SouthAmerica,N,10,7,7,22,AsianOrAsianAmericanOrPacificIslander,n,n,n,n,7,4,7,4,7,8,8,8,7,7,4,8,8,5,7,4,8,9,8,7,5,moderate,high,low,low,moderate,moderate,moderate,moderate,moderate,high,low,low,moderate,moderate,moderate,moderate,low,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1
11,m,27,old,WhiteOrCaucasianAmerican,Y,Finance,business,,,Argentina,SouthAmerica,N,10,8,8,25,WhiteOrCaucasianAmerican,y,n,y,n,7,4,4,5,8,7,6,6,6,5,5,8,7,4,7,5,8,9,8,7,5,moderate,high,low,low,moderate,moderate,moderate,moderate,moderate,high,low,low,moderate,moderate,moderate,moderate,low,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1
11,m,27,old,WhiteOrCaucasianAmerican,Y,Finance,business,,,Argentina,SouthAmerica,N,10,9,9,26,Other,n,n,y,n,6,4,5,5,6,8,7,8,7,5,8,10,9,8,7,6,8,9,8,7,5,moderate,high,low,low,moderate,moderate,moderate,moderate,moderate,high,low,low,moderate,moderate,moderate,moderate,low,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1
11,m,27,old,WhiteOrCaucasianAmerican,Y,Finance,business,,,Argentina,SouthAmerica,N,10,10,10,26,WhiteOrCaucasianAmerican,y,n,n,n,6,3,6,3,7,8,7,8,6,5,6,10,10,6,6,,8,9,8,7,5,moderate,high,low,low,moderate,moderate,moderate,moderate,moderate,high,low,low,moderate,moderate,moderate,moderate,low,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1
12,m,22,youngest,WhiteOrCaucasianAmerican,Y,Law,law,29237,lowest,England,WesternEurope,N,10,1,1,21,AsianOrAsianAmericanOrPacificIslander,n,n,y,n,8,4,7,5,7,8,10,7,7,5,7,8,7,8,5,6,9,9,10,9,9,high,high,high,moderate,moderate,moderate,low,moderate,moderate,low,moderate,low,moderate,moderate,high,moderate,moderate,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5
12,m,22,youngest,WhiteOrCaucasianAmerican,Y,Law,law,29237,lowest,England,WesternEurope,N,10,2,2,24,WhiteOrCaucasianAmerican,y,n,n,n,8,4,7,3,7,6,10,6,6,5,8,5,6,6,9,6,9,9,10,9,9,high,high,high,moderate,moderate,moderate,low,moderate,moderate,low,moderate,low,moderate,moderate,high,moderate,moderate,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5
12,m,22,youngest,WhiteOrCaucasianAmerican,Y,Law,law,29237,lowest,England,WesternEurope,N,10,3,3,25,WhiteOrCaucasianAmerican,y,n,n,n,7,3,8,7,6,7,10,6,6,5,9,7,9,8,9,7,9,9,10,9,9,high,high,high,moderate,moderate,moderate,low,moderate,moderate,low,moderate,low,moderate,moderate,high,moderate,moderate,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5
12,m,22,youngest,WhiteOrCaucasianAmerican,Y,Law,law,29237,lowest,England,WesternEurope,N,10,4,4,23,WhiteOrCaucasianAmerican,y,n,n,n,6,3,8,1,6,5,10,6,6,5,8,7,8,10,7,8,9,9,10,9,9,high,high,high,moderate,moderate,moderate,low,moderate,moderate,low,moderate,low,moderate,moderate,high,moderate,moderate,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5
12,m,22,youngest,WhiteOrCaucasianAmerican,Y,Law,law,29237,lowest,England,WesternEurope,N,10,5,5,21,WhiteOrCaucasianAmerican,y,n,n,n,7,4,6,4,6,7,10,7,6,5,8,6,6,5,5,5,9,9,10,9,9,high,high,high,moderate,moderate,moderate,low,moderate,moderate,low,moderate,low,moderate,moderate,high,moderate,moderate,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5
12,m,22,youngest,WhiteOrCaucasianAmerican,Y,Law,law,29237,lowest,England,WesternEurope,N,10,6,6,23,AsianOrAsianAmericanOrPacificIslander,n,n,y,n,7,4,7,6,6,8,10,6,7,6,6,9,9,6,8,2,9,9,10,9,9,high,high,high,moderate,moderate,moderate,low,moderate,moderate,low,moderate,low,moderate,moderate,high,moderate,moderate,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5
12,m,22,youngest,WhiteOrCaucasianAmerican,Y,Law,law,29237,lowest,England,WesternEurope,N,10,7,7,22,AsianOrAsianAmericanOrPacificIslander,n,y,n,n,8,4,7,3,7,9,10,6,6,5,6,6,8,4,9,4,9,9,10,9,9,high,high,high,moderate,moderate,moderate,low,moderate,moderate,low,moderate,low,moderate,moderate,high,moderate,moderate,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5
12,m,22,youngest,WhiteOrCaucasianAmerican,Y,Law,law,29237,lowest,England,WesternEurope,N,10,8,8,25,WhiteOrCaucasianAmerican,y,y,y,y,9,4,8,7,8,8,10,7,6,5,8,7,7,9,6,7,9,9,10,9,9,high,high,high,moderate,moderate,moderate,low,moderate,moderate,low,moderate,low,moderate,moderate,high,moderate,moderate,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5
12,m,22,youngest,WhiteOrCaucasianAmerican,Y,Law,law,29237,lowest,England,WesternEurope,N,10,9,9,26,Other,n,y,y,y,8,4,10,5,8,8,10,7,6,5,10,10,10,10,10,10,9,9,10,9,9,high,high,high,moderate,moderate,moderate,low,moderate,moderate,low,moderate,low,moderate,moderate,high,moderate,moderate,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5
12,m,22,youngest,WhiteOrCaucasianAmerican,Y,Law,law,29237,lowest,England,WesternEurope,N,10,10,10,26,WhiteOrCaucasianAmerican,y,n,n,n,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9,9,10,9,9,high,high,high,moderate,moderate,moderate,low,moderate,moderate,low,moderate,low,moderate,moderate,high,moderate,moderate,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5
13,m,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Law,law,,,Southern California,NorthAmerica,Y,10,1,1,21,AsianOrAsianAmericanOrPacificIslander,y,y,y,y,10,10,7,,10,10,10,10,10,10,5,8,9,8,5,7,4,7,8,8,3,moderate,high,low,high,low,moderate,moderate,high,moderate,low,high,high,moderate,high,high,high,low,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1
13,m,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Law,law,,,Southern California,NorthAmerica,Y,10,2,2,24,WhiteOrCaucasianAmerican,n,y,n,n,10,10,6,7,10,10,10,10,10,10,5,8,9,6,3,4,4,7,8,8,3,moderate,high,low,high,low,moderate,moderate,high,moderate,low,high,high,moderate,high,high,high,low,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1
13,m,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Law,law,,,Southern California,NorthAmerica,Y,10,3,3,25,WhiteOrCaucasianAmerican,n,y,n,n,10,10,8,7,10,10,10,10,10,10,7,9,9,7,9,7,4,7,8,8,3,moderate,high,low,high,low,moderate,moderate,high,moderate,low,high,high,moderate,high,high,high,low,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1
13,m,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Law,law,,,Southern California,NorthAmerica,Y,10,4,4,23,WhiteOrCaucasianAmerican,n,y,n,n,10,10,4,1,10,10,10,10,10,10,4,7,8,8,6,7,4,7,8,8,3,moderate,high,low,high,low,moderate,moderate,high,moderate,low,high,high,moderate,high,high,high,low,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1
13,m,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Law,law,,,Southern California,NorthAmerica,Y,10,5,5,21,WhiteOrCaucasianAmerican,n,y,n,n,10,10,6,5,10,10,10,10,10,10,4,6,8,8,6,5,4,7,8,8,3,moderate,high,low,high,low,moderate,moderate,high,moderate,low,high,high,moderate,high,high,high,low,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1
13,m,22,youngest,AsianOrAsianAmericanOrPacificIslander,N,Law,law,,,Southern California,NorthAmerica,Y,10,6,6,23,AsianOrAsianAmericanOrPacificIslander,y,y,n,n,10,10,6,2,10,10,10,10,10,10,4,7,9,4,3,2,4,7,8,8,3,moderate,high,low,high,low,moderate,moderate,high,moderate,low,high,high,moderate,high,high,high,low,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1
